Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_T,sd_mag_z_T,mean_acc_ms2,sd_acc_ms2,max_acc_ms2,flow_state,is_attached,lost_frames
2025-11-17 17:43:57.831,EC:69:0B:19:32:8E,11,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A4 18 00 00 0A 00 26 01 E3 0D 87 00 00 00 00 00 00 00 00 00,6308,10,2.94,3555,135,0,0,0,3.555,0.135,0.0,0.0,0.0,3555,True,0
2025-11-17 17:43:59.836,EC:69:0B:19:32:8E,12,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A6 18 00 00 0A 00 26 01 A6 0E 0A 00 00 00 00 00 00 00 00 00,6310,10,2.94,3750,10,0,0,0,3.75,0.01,0.0,0.0,0.0,3750,True,1
2025-11-17 17:44:00.856,EC:69:0B:19:32:8E,13,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A7 18 00 00 0A 00 26 01 BC 0E 29 00 00 00 00 00 00 00 00 00,6311,10,2.94,3772,41,0,0,0,3.772,0.041,0.0,0.0,0.0,3772,True,0
2025-11-17 17:44:02.842,EC:69:0B:19:32:8E,14,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF A9 18 00 00 0A 00 26 01 B5 0E 24 00 00 00 00 00 00 00 00 00,6313,10,2.94,3765,36,0,0,0,3.765,0.036,0.0,0.0,0.0,3765,True,1
2025-11-17 17:44:03.844,EC:69:0B:19:32:8E,15,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AA 18 00 00 0A 00 26 01 C2 0E 33 00 00 00 00 00 00 00 00 00,6314,10,2.94,3778,51,0,0,0,3.778,0.051,0.0,0.0,0.0,3778,True,0
2025-11-17 17:44:04.851,EC:69:0B:19:32:8E,16,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AB 18 00 00 0A 00 26 01 97 0E 28 00 00 00 00 00 00 00 00 00,6315,10,2.94,3735,40,0,0,0,3.735,0.04,0.0,0.0,0.0,3735,True,0
2025-11-17 17:44:05.861,EC:69:0B:19:32:8E,17,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AC 18 00 00 0A 00 26 01 5B 0E 46 00 00 00 00 00 00 00 00 00,6316,10,2.94,3675,70,0,0,0,3.675,0.07,0.0,0.0,0.0,3675,True,0
2025-11-17 17:44:06.867,EC:69:0B:19:32:8E,18,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AD 18 00 00 0A 00 27 01 75 0E 45 00 00 00 00 00 00 00 00 00,6317,10,2.95,3701,69,0,0,0,3.701,0.069,0.0,0.0,0.0,3701,True,0
2025-11-17 17:44:07.869,EC:69:0B:19:32:8E,19,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AE 18 00 00 0A 00 26 01 69 0E 41 00 00 00 00 00 00 00 00 00,6318,10,2.94,3689,65,0,0,0,3.689,0.065,0.0,0.0,0.0,3689,True,0
2025-11-17 17:44:08.887,EC:69:0B:19:32:8E,20,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF AF 18 00 00 0A 00 27 01 31 0E 47 00 00 00 00 00 00 00 00 00,6319,10,2.95,3633,71,0,0,0,3.633,0.071,0.0,0.0,0.0,3633,True,0
2025-11-17 17:44:09.890,EC:69:0B:19:32:8E,21,-63,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B0 18 00 00 0A 00 27 01 45 0E 34 00 00 00 00 00 00 00 00 00,6320,10,2.95,3653,52,0,0,0,3.653,0.052,0.0,0.0,0.0,3653,True,0
2025-11-17 17:44:11.892,EC:69:0B:19:32:8E,22,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B2 18 00 00 0A 00 26 01 3B 0E 38 00 00 00 00 00 00 00 00 00,6322,10,2.94,3643,56,0,0,0,3.643,0.056,0.0,0.0,0.0,3643,True,1
2025-11-17 17:44:12.894,EC:69:0B:19:32:8E,23,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B3 18 00 00 0A 00 26 01 48 0E 3A 00 00 00 00 00 00 00 00 00,6323,10,2.94,3656,58,0,0,0,3.656,0.058,0.0,0.0,0.0,3656,True,0
2025-11-17 17:44:13.894,EC:69:0B:19:32:8E,24,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B4 18 00 00 0A 00 27 01 51 0E 3E 00 00 00 00 00 00 00 00 00,6324,10,2.95,3665,62,0,0,0,3.665,0.062,0.0,0.0,0.0,3665,True,0
2025-11-17 17:44:15.907,EC:69:0B:19:32:8E,25,-62,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B6 18 00 00 0A 00 26 01 4A 0E 40 00 00 00 00 00 00 00 00 00,6326,10,2.94,3658,64,0,0,0,3.658,0.064,0.0,0.0,0.0,3658,True,1
2025-11-17 17:44:16.923,EC:69:0B:19:32:8E,26,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B7 18 00 00 0A 00 26 01 57 0E 39 00 00 00 00 00 00 00 00 00,6327,10,2.94,3671,57,0,0,0,3.671,0.057,0.0,0.0,0.0,3671,True,0
2025-11-17 17:44:17.923,EC:69:0B:19:32:8E,27,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B8 18 00 00 0A 00 26 01 63 0E 39 00 00 00 00 00 00 00 00 00,6328,10,2.94,3683,57,0,0,0,3.683,0.057,0.0,0.0,0.0,3683,True,0
2025-11-17 17:44:18.925,EC:69:0B:19:32:8E,28,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF B9 18 00 00 0A 00 27 01 4A 0E 30 00 00 00 00 00 00 00 00 00,6329,10,2.95,3658,48,0,0,0,3.658,0.048,0.0,0.0,0.0,3658,True,0
2025-11-17 17:44:19.923,EC:69:0B:19:32:8E,29,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BA 18 00 00 0A 00 26 01 3F 0E 68 00 00 00 00 00 00 00 00 00,6330,10,2.94,3647,104,0,0,0,3.647,0.104,0.0,0.0,0.0,3647,True,0
2025-11-17 17:44:20.940,EC:69:0B:19:32:8E,30,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BB 18 00 00 0A 00 26 01 1A 0E 2C 00 00 00 00 00 00 00 00 00,6331,10,2.94,3610,44,0,0,0,3.61,0.044,0.0,0.0,0.0,3610,True,0
2025-11-17 17:44:21.938,EC:69:0B:19:32:8E,31,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BC 18 00 00 0A 00 26 01 27 0E 38 00 00 00 00 00 00 00 00 00,6332,10,2.94,3623,56,0,0,0,3.623,0.056,0.0,0.0,0.0,3623,True,0
2025-11-17 17:44:22.940,EC:69:0B:19:32:8E,32,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BD 18 00 00 0A 00 27 01 4D 0E 7C 00 00 00 00 00 00 00 00 00,6333,10,2.95,3661,124,0,0,0,3.661,0.124,0.0,0.0,0.0,3661,True,0
2025-11-17 17:44:23.940,EC:69:0B:19:32:8E,33,-62,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BE 18 00 00 0A 00 26 01 33 0E 76 00 00 00 00 00 00 00 00 00,6334,10,2.94,3635,118,0,0,0,3.635,0.118,0.0,0.0,0.0,3635,True,0
2025-11-17 17:44:24.942,EC:69:0B:19:32:8E,34,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF BF 18 00 00 0A 00 26 01 92 0E BA 00 00 00 00 00 00 00 00 00,6335,10,2.94,3730,186,0,0,0,3.73,0.186,0.0,0.0,0.0,3730,True,0
2025-11-17 17:44:25.946,EC:69:0B:19:32:8E,35,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C0 18 00 00 0A 00 26 01 9C 0E A9 00 00 00 00 00 00 00 00 00,6336,10,2.94,3740,169,0,0,0,3.74,0.169,0.0,0.0,0.0,3740,True,0
2025-11-17 17:44:26.956,EC:69:0B:19:32:8E,36,-63,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C1 18 00 00 0A 00 26 01 E0 0D FB 00 00 00 00 00 00 00 00 00,6337,10,2.94,3552,251,0,0,0,3.552,0.251,0.0,0.0,0.0,3552,True,0
2025-11-17 17:44:27.956,EC:69:0B:19:32:8E,37,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C2 18 00 00 0A 00 27 01 39 0E 9F 00 00 00 00 00 00 00 00 00,6338,10,2.95,3641,159,0,0,0,3.641,0.159,0.0,0.0,0.0,3641,True,0
2025-11-17 17:44:28.972,EC:69:0B:19:32:8E,38,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C3 18 00 00 0A 00 26 01 A9 0D 77 00 00 00 00 00 00 00 00 00,6339,10,2.94,3497,119,0,0,0,3.497,0.119,0.0,0.0,0.0,3497,True,0
2025-11-17 17:44:29.971,EC:69:0B:19:32:8E,39,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C4 18 00 00 0A 00 26 01 35 0E 5E 00 00 00 00 00 00 00 00 00,6340,10,2.94,3637,94,0,0,0,3.637,0.094,0.0,0.0,0.0,3637,True,0
2025-11-17 17:44:30.990,EC:69:0B:19:32:8E,40,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C5 18 00 00 0A 00 26 01 45 0E 36 00 00 00 00 00 00 00 00 00,6341,10,2.94,3653,54,0,0,0,3.653,0.054,0.0,0.0,0.0,3653,True,0
2025-11-17 17:44:31.990,EC:69:0B:19:32:8E,41,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C6 18 00 00 0A 00 27 01 68 0E 6D 00 00 00 00 00 00 00 00 00,6342,10,2.95,3688,109,0,0,0,3.688,0.109,0.0,0.0,0.0,3688,True,0
2025-11-17 17:44:33.987,EC:69:0B:19:32:8E,42,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C8 18 00 00 0A 00 26 01 41 0E 81 00 00 00 00 00 00 00 00 00,6344,10,2.94,3649,129,0,0,0,3.649,0.129,0.0,0.0,0.0,3649,True,1
2025-11-17 17:44:35.007,EC:69:0B:19:32:8E,43,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C9 18 00 00 0A 00 27 01 60 0E 8E 00 00 00 00 00 00 00 00 00,6345,10,2.95,3680,142,0,0,0,3.68,0.142,0.0,0.0,0.0,3680,True,0
2025-11-17 17:44:36.005,EC:69:0B:19:32:8E,44,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CA 18 00 00 0A 00 26 01 46 0E BD 00 00 00 00 00 00 00 00 00,6346,10,2.94,3654,189,0,0,0,3.654,0.189,0.0,0.0,0.0,3654,True,0
2025-11-17 17:44:37.006,EC:69:0B:19:32:8E,45,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CB 18 00 00 0A 00 26 01 8F 0E 70 00 00 00 00 00 00 00 00 00,6347,10,2.94,3727,112,0,0,0,3.727,0.112,0.0,0.0,0.0,3727,True,0
2025-11-17 17:44:40.016,EC:69:0B:19:32:8E,46,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CE 18 00 00 0A 00 26 01 31 0E 23 00 00 00 00 00 00 00 00 00,6350,10,2.94,3633,35,0,0,0,3.633,0.035,0.0,0.0,0.0,3633,True,2
2025-11-17 17:44:41.024,EC:69:0B:19:32:8E,47,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CF 18 00 00 0A 00 26 01 28 0E 66 00 00 00 00 00 00 00 00 00,6351,10,2.94,3624,102,0,0,0,3.624,0.102,0.0,0.0,0.0,3624,True,0
2025-11-17 17:44:42.026,EC:69:0B:19:32:8E,48,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D0 18 00 00 0A 00 26 01 65 0E 41 00 00 00 00 00 00 00 00 00,6352,10,2.94,3685,65,0,0,0,3.685,0.065,0.0,0.0,0.0,3685,True,0
2025-11-17 17:44:43.023,EC:69:0B:19:32:8E,49,-63,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D1 18 00 00 0A 00 26 01 46 0E 54 00 00 00 00 00 00 00 00 00,6353,10,2.94,3654,84,0,0,0,3.654,0.084,0.0,0.0,0.0,3654,True,0
2025-11-17 17:44:44.027,EC:69:0B:19:32:8E,50,-63,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D2 18 00 00 0A 00 26 01 26 0E 3E 00 00 00 00 00 00 00 00 00,6354,10,2.94,3622,62,0,0,0,3.622,0.062,0.0,0.0,0.0,3622,True,0
2025-11-17 17:44:45.032,EC:69:0B:19:32:8E,51,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D3 18 00 00 0A 00 26 01 2E 0E 48 00 00 00 00 00 00 00 00 00,6355,10,2.94,3630,72,0,0,0,3.63,0.072,0.0,0.0,0.0,3630,True,0
2025-11-17 17:44:46.038,EC:69:0B:19:32:8E,52,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D4 18 00 00 0A 00 26 01 4E 0E 40 00 00 00 00 00 00 00 00 00,6356,10,2.94,3662,64,0,0,0,3.662,0.064,0.0,0.0,0.0,3662,True,0
2025-11-17 17:44:47.040,EC:69:0B:19:32:8E,53,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D5 18 00 00 0A 00 25 01 60 0E 43 00 00 00 00 00 00 00 00 00,6357,10,2.93,3680,67,0,0,0,3.68,0.067,0.0,0.0,0.0,3680,True,0
2025-11-17 17:44:49.047,EC:69:0B:19:32:8E,54,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D7 18 00 00 0A 00 26 01 29 0E 7E 00 00 00 00 00 00 00 00 00,6359,10,2.94,3625,126,0,0,0,3.625,0.126,0.0,0.0,0.0,3625,True,1
2025-11-17 17:44:50.060,EC:69:0B:19:32:8E,55,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D8 18 00 00 0A 00 26 01 0D 0D AD 01 00 00 00 00 00 00 00 00,6360,10,2.94,3341,429,0,0,0,3.341,0.429,0.0,0.0,0.0,3341,True,0
2025-11-17 17:44:51.073,EC:69:0B:19:32:8E,56,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D9 18 00 00 0A 00 26 01 94 0E 62 00 00 00 00 00 00 00 00 00,6361,10,2.94,3732,98,0,0,0,3.732,0.098,0.0,0.0,0.0,3732,True,0
2025-11-17 17:44:52.074,EC:69:0B:19:32:8E,57,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DA 18 00 00 0A 00 26 01 B7 0D D3 00 00 00 00 00 00 00 00 00,6362,10,2.94,3511,211,0,0,0,3.511,0.211,0.0,0.0,0.0,3511,True,0
2025-11-17 17:44:53.074,EC:69:0B:19:32:8E,58,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DB 18 00 00 0A 00 26 01 79 0C 26 02 00 00 00 00 00 00 00 00,6363,10,2.94,3193,550,0,0,0,3.193,0.55,0.0,0.0,0.0,3193,True,0
2025-11-17 17:44:54.073,EC:69:0B:19:32:8E,59,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DC 18 00 00 0A 00 25 01 C8 0E 34 00 00 00 00 00 00 00 00 00,6364,10,2.93,3784,52,0,0,0,3.784,0.052,0.0,0.0,0.0,3784,True,0
2025-11-17 17:44:56.079,EC:69:0B:19:32:8E,60,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DE 18 00 00 0A 00 26 01 EC 0D E6 00 00 00 00 00 00 00 00 00,6366,10,2.94,3564,230,0,0,0,3.564,0.23,0.0,0.0,0.0,3564,True,1
2025-11-17 17:44:57.089,EC:69:0B:19:32:8E,61,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DF 18 00 00 0A 00 25 01 8A 0D 31 01 00 00 00 00 00 00 00 00,6367,10,2.93,3466,305,0,0,0,3.466,0.305,0.0,0.0,0.0,3466,True,0
2025-11-17 17:44:58.090,EC:69:0B:19:32:8E,62,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E0 18 00 00 0A 00 25 01 46 0E A2 00 00 00 00 00 00 00 00 00,6368,10,2.93,3654,162,0,0,0,3.654,0.162,0.0,0.0,0.0,3654,True,0
2025-11-17 17:44:59.106,EC:69:0B:19:32:8E,63,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E1 18 00 00 0A 00 25 01 3E 0E F4 00 00 00 00 00 00 00 00 00,6369,10,2.93,3646,244,0,0,0,3.646,0.244,0.0,0.0,0.0,3646,True,0
2025-11-17 17:45:00.108,EC:69:0B:19:32:8E,64,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E2 18 00 00 0A 00 23 01 A9 0E 0A 00 00 00 00 00 00 00 00 00,6370,10,2.91,3753,10,0,0,0,3.753,0.01,0.0,0.0,0.0,3753,True,0
2025-11-17 17:45:02.105,EC:69:0B:19:32:8E,65,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E4 18 00 00 0A 00 1F 01 56 0E 3F 00 00 00 00 00 00 00 00 00,6372,10,2.87,3670,63,0,0,0,3.67,0.063,0.0,0.0,0.0,3670,True,1
2025-11-17 17:45:03.123,EC:69:0B:19:32:8E,66,-69,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E5 18 00 00 0A 00 FE 00 6D 0E 41 00 00 00 00 00 00 00 00 00,6373,10,2.54,3693,65,0,0,0,3.693,0.065,0.0,0.0,0.0,3693,True,0
2025-11-17 17:45:04.123,EC:69:0B:19:32:8E,67,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E6 18 00 00 0A 00 08 01 85 0E 51 00 00 00 00 00 00 00 00 00,6374,10,2.64,3717,81,0,0,0,3.717,0.081,0.0,0.0,0.0,3717,True,0
2025-11-17 17:45:05.125,EC:69:0B:19:32:8E,68,-67,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E8 18 00 00 0A 00 26 01 78 0E 40 00 00 00 00 00 00 00 00 00,6376,10,2.94,3704,64,0,0,0,3.704,0.064,0.0,0.0,0.0,3704,True,1
2025-11-17 17:45:06.138,EC:69:0B:19:32:8E,69,-66,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E9 18 00 00 0A 00 26 01 2F 0E 3E 00 00 00 00 00 00 00 00 00,6377,10,2.94,3631,62,0,0,0,3.631,0.062,0.0,0.0,0.0,3631,True,0
2025-11-17 17:45:07.138,EC:69:0B:19:32:8E,70,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF EA 18 00 00 0A 00 26 01 17 0E 5B 00 00 00 00 00 00 00 00 00,6378,10,2.94,3607,91,0,0,0,3.607,0.091,0.0,0.0,0.0,3607,True,0
2025-11-17 17:45:09.142,EC:69:0B:19:32:8E,71,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF EC 18 00 00 0A 00 26 01 31 0E 48 00 00 00 00 00 00 00 00 00,6380,10,2.94,3633,72,0,0,0,3.633,0.072,0.0,0.0,0.0,3633,True,1
2025-11-17 17:45:10.158,EC:69:0B:19:32:8E,72,-65,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF ED 18 00 00 0A 00 26 01 54 0E 3E 00 00 00 00 00 00 00 00 00,6381,10,2.94,3668,62,0,0,0,3.668,0.062,0.0,0.0,0.0,3668,True,0
2025-11-17 17:45:11.171,EC:69:0B:19:32:8E,73,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF EE 18 00 00 0A 00 26 01 1B 0E 24 00 00 00 00 00 00 00 00 00,6382,10,2.94,3611,36,0,0,0,3.611,0.036,0.0,0.0,0.0,3611,True,0
2025-11-17 17:45:12.177,EC:69:0B:19:32:8E,74,-64,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF EF 18 00 00 0A 00 26 01 1E 0E 26 00 00 00 00 00 00 00 00 00,6383,10,2.94,3614,38,0,0,0,3.614,0.038,0.0,0.0,0.0,3614,True,0
