Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_T,sd_mag_z_T,mean_acc_ms2,sd_acc_ms2,max_acc_ms2,flow_state,is_attached,lost_frames
2025-11-17 18:01:37.028,EC:69:0B:19:32:8E,65,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C7 1C 00 00 0A 00 26 01 20 0F 2A 00 00 00 00 00 00 00 00 00,7367,10,2.94,3872,42,0,0,0,3.872,0.042,0.0,0.0,0.0,3872,True,1
2025-11-17 18:01:38.039,EC:69:0B:19:32:8E,66,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C8 1C 00 00 0A 00 26 01 2D 0F 0E 00 00 00 00 00 00 00 00 00,7368,10,2.94,3885,14,0,0,0,3.885,0.014,0.0,0.0,0.0,3885,True,0
2025-11-17 18:01:39.036,EC:69:0B:19:32:8E,67,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF C9 1C 00 00 0A 00 26 01 D5 0E 76 00 00 00 00 00 00 00 00 00,7369,10,2.94,3797,118,0,0,0,3.797,0.118,0.0,0.0,0.0,3797,True,0
2025-11-17 18:01:40.037,EC:69:0B:19:32:8E,68,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CA 1C 00 00 0A 00 26 01 54 0F 3C 00 00 00 00 00 00 00 00 00,7370,10,2.94,3924,60,0,0,0,3.924,0.06,0.0,0.0,0.0,3924,True,0
2025-11-17 18:01:43.043,EC:69:0B:19:32:8E,69,-68,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CD 1C 00 00 0A 00 26 01 39 0E 0E 02 00 00 00 00 00 00 00 00,7373,10,2.94,3641,526,0,0,0,3.641,0.526,0.0,0.0,0.0,3641,True,2
2025-11-17 18:01:44.052,EC:69:0B:19:32:8E,70,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CE 1C 00 00 0A 00 26 01 B2 0E E9 00 00 00 00 00 00 00 00 00,7374,10,2.94,3762,233,0,0,0,3.762,0.233,0.0,0.0,0.0,3762,True,0
2025-11-17 18:01:45.069,EC:69:0B:19:32:8E,71,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF CF 1C 00 00 0A 00 26 01 75 0A 44 04 00 00 00 00 00 00 00 00,7375,10,2.94,2677,1092,0,0,0,2.677,1.092,0.0,0.0,0.0,2677,True,0
2025-11-17 18:01:46.071,EC:69:0B:19:32:8E,72,-75,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D0 1C 00 00 0A 00 26 01 FE 0A DB 03 00 00 00 00 00 00 00 00,7376,10,2.94,2814,987,0,0,0,2.814,0.987,0.0,0.0,0.0,2814,True,0
2025-11-17 18:01:49.081,EC:69:0B:19:32:8E,73,-81,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D3 1C 00 00 0A 00 26 01 09 06 E7 02 00 00 00 00 00 00 00 00,7379,10,2.94,1545,743,0,0,0,1.545,0.743,0.0,0.0,0.0,1545,True,2
2025-11-17 18:01:50.088,EC:69:0B:19:32:8E,74,-86,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D4 1C 00 00 0A 00 26 01 B6 0C B1 03 00 00 00 00 00 00 00 00,7380,10,2.94,3254,945,0,0,0,3.254,0.945,0.0,0.0,0.0,3254,True,0
2025-11-17 18:01:53.101,EC:69:0B:19:32:8E,75,-87,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D7 1C 00 00 0A 00 26 01 25 09 A9 04 00 00 00 00 00 00 00 00,7383,10,2.94,2341,1193,0,0,0,2.341,1.193,0.0,0.0,0.0,2341,True,2
2025-11-17 18:01:55.102,EC:69:0B:19:32:8E,76,-76,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF D9 1C 00 00 0A 00 24 01 49 0F 2F 00 00 00 00 00 00 00 00 00,7385,10,2.92,3913,47,0,0,0,3.913,0.047,0.0,0.0,0.0,3913,True,1
2025-11-17 18:01:56.120,EC:69:0B:19:32:8E,77,-79,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DA 1C 00 00 0A 00 25 01 1C 0F 2F 00 00 00 00 00 00 00 00 00,7386,10,2.93,3868,47,0,0,0,3.868,0.047,0.0,0.0,0.0,3868,True,0
2025-11-17 18:02:00.131,EC:69:0B:19:32:8E,78,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF DE 1C 00 00 0A 00 04 01 F9 0E AC 00 00 00 00 00 00 00 00 00,7390,10,2.6,3833,172,0,0,0,3.833,0.172,0.0,0.0,0.0,3833,True,3
2025-11-17 18:02:01.136,EC:69:0B:19:32:8E,79,-77,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E0 1C 00 00 0A 00 26 01 34 06 A4 03 00 00 00 00 00 00 00 00,7392,10,2.94,1588,932,0,0,0,1.588,0.932,0.0,0.0,0.0,1588,True,1
2025-11-17 18:02:02.153,EC:69:0B:19:32:8E,80,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF E1 1C 00 00 0A 00 26 01 D0 0B D8 03 00 00 00 00 00 00 00 00,7393,10,2.94,3024,984,0,0,0,3.024,0.984,0.0,0.0,0.0,3024,True,0
