Timestamp,MAC_Address,Frame_Number,RSSI,Data_Size,Raw_Hex_Data,frame_count,frame_type,vbat,mean_mag_z,sd_mag_z,mean_acc,sd_acc,max_acc,mean_mag_z_mt,sd_mag_z_mt,mean_acc_g,sd_acc_g,max_acc_g,flow_state,is_attached,lost_frames
2025-11-17 17:54:43.948,EC:69:0B:19:32:8E,11,-83,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2A 1B 00 00 0A 00 27 01 D4 0D 98 00 00 00 00 00 00 00 00 00,6954,10,9.984,-11263,-26611,0,0,0,-11.263,-26.611,0.0,0.0,0.0,11263,True,1
2025-11-17 17:54:44.952,EC:69:0B:19:32:8E,12,-82,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2B 1B 00 00 0A 00 26 01 C2 0D 31 00 00 00 00 00 00 00 00 00,6955,10,9.728,-15871,12557,0,0,0,-15.871,12.557,0.0,0.0,0.0,15871,True,0
2025-11-17 17:54:45.949,EC:69:0B:19:32:8E,13,-70,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2C 1B 00 00 0A 00 26 01 E2 0D 3F 00 00 00 00 00 00 00 00 00,6956,10,9.728,-7679,16141,0,0,0,-7.679,16.141,0.0,0.0,0.0,7679,True,0
2025-11-17 17:54:46.956,EC:69:0B:19:32:8E,14,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2D 1B 00 00 0A 00 26 01 7A 0D 9D 00 00 00 00 00 00 00 00 00,6957,10,9.728,31233,-25331,0,0,0,31.233,-25.331,0.0,0.0,0.0,31233,True,0
2025-11-17 17:54:47.952,EC:69:0B:19:32:8E,15,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2E 1B 00 00 0A 00 26 01 D5 0D 8C 00 00 00 00 00 00 00 00 00,6958,10,9.728,-11007,-29683,0,0,0,-11.007,-29.683,0.0,0.0,0.0,11007,True,0
2025-11-17 17:54:48.963,EC:69:0B:19:32:8E,16,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 2F 1B 00 00 0A 00 26 01 B6 0D 7F 00 00 00 00 00 00 00 00 00,6959,10,9.728,-18943,32525,0,0,0,-18.943,32.525,0.0,0.0,0.0,18943,True,0
2025-11-17 17:54:50.974,EC:69:0B:19:32:8E,17,-74,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 31 1B 00 00 0A 00 26 01 E9 0D 42 00 00 00 00 00 00 00 00 00,6961,10,9.728,-5887,16909,0,0,0,-5.887,16.909,0.0,0.0,0.0,5887,True,1
2025-11-17 17:54:51.974,EC:69:0B:19:32:8E,18,-72,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 32 1B 00 00 0A 00 26 01 0B 0E 39 00 00 00 00 00 00 00 00 00,6962,10,9.728,2817,14606,0,0,0,2.817,14.606,0.0,0.0,0.0,2817,True,0
2025-11-17 17:54:52.972,EC:69:0B:19:32:8E,19,-82,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 33 1B 00 00 0A 00 26 01 DF 0D 3C 00 00 00 00 00 00 00 00 00,6963,10,9.728,-8447,15373,0,0,0,-8.447,15.373,0.0,0.0,0.0,8447,True,0
2025-11-17 17:54:53.986,EC:69:0B:19:32:8E,20,-77,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 34 1B 00 00 0A 00 26 01 EF 0D 43 00 00 00 00 00 00 00 00 00,6964,10,9.728,-4351,17165,0,0,0,-4.351,17.165,0.0,0.0,0.0,4351,True,0
2025-11-17 17:54:55.006,EC:69:0B:19:32:8E,21,-82,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 35 1B 00 00 0A 00 26 01 E3 0D 56 00 00 00 00 00 00 00 00 00,6965,10,9.728,-7423,22029,0,0,0,-7.423,22.029,0.0,0.0,0.0,7423,True,0
2025-11-17 17:54:56.001,EC:69:0B:19:32:8E,22,-78,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 36 1B 00 00 0A 00 26 01 D2 0D 3F 00 00 00 00 00 00 00 00 00,6966,10,9.728,-11775,16141,0,0,0,-11.775,16.141,0.0,0.0,0.0,11775,True,0
2025-11-17 17:54:58.011,EC:69:0B:19:32:8E,23,-86,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 38 1B 00 00 0A 00 26 01 48 0E 90 00 00 00 00 00 00 00 00 00,6968,10,9.728,18433,-28658,0,0,0,18.433,-28.658,0.0,0.0,0.0,18433,True,1
2025-11-17 17:54:59.034,EC:69:0B:19:32:8E,24,-103,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 39 1B 00 00 0A 00 26 01 EB 0D AD 00 00 00 00 00 00 00 00 00,6969,10,9.728,-5375,-21235,0,0,0,-5.375,-21.235,0.0,0.0,0.0,5375,True,0
2025-11-17 17:55:01.025,EC:69:0B:19:32:8E,25,-73,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3B 1B 00 00 0A 00 26 01 CB 0D D5 00 00 00 00 00 00 00 00 00,6971,10,9.728,-13567,-10995,0,0,0,-13.567,-10.995,0.0,0.0,0.0,13567,True,1
2025-11-17 17:55:02.051,EC:69:0B:19:32:8E,26,-84,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3C 1B 00 00 0A 00 26 01 B0 0E 8F 00 00 00 00 00 00 00 00 00,6972,10,9.728,-20479,-28914,0,0,0,-20.479,-28.914,0.0,0.0,0.0,20479,True,0
2025-11-17 17:55:05.044,EC:69:0B:19:32:8E,27,-71,46,02 01 06 14 09 42 6C 61 64 65 53 45 4E 53 45 5F 65 54 54 5F 53 41 49 4C 15 FF 3F 1B 00 00 0A 00 26 01 B9 0D 7A 00 00 00 00 00 00 00 00 00,6975,10,9.728,-18175,31245,0,0,0,-18.175,31.245,0.0,0.0,0.0,18175,True,2
